# APOGEE_ID,NVISITS,SNR,J,J_ERR,H,H_ERR,K,K_ERR,AK,AK_SRC,RA,DEC,GLON,GLAT,PMRA,PMDEC,PM_SRC,TEFF,TEFF_ERR,LOGG,LOGG_ERR,FE_H,FE_H_ERR,SPARAMTYPE,STARTYPE,MSTAR,MSTAR_ERR,RSTAR,RSTAR_ERR,DIST,DIST_ERR,MSTAR_SRC,VJITTER,BASELINE,SIGMA_V,SIG_RVVAR,PERIOD,PERIOD_ERR,SEMIAMP,SEMIAMP_ERR,ECC,ECC_ERR,OMEGA,T0,TPERI,V0,SLOPE,NITER,CHI2,DOF,FIT_RMS,PUI,VUI,MASSFN,MSINI,SEMIMAJ,
2M05224382+4300425,13,133.239,13.752,0.029,13.018,0.031,12.822,0.026,0.226746,RJCE_WISE_PARTSKY,80.682587,43.011822,165.664178171,3.75016563544,0,0,NOMAD               ,4957.0,91.4667,2.87898,0.106893,-0.087549,0.0368442,1,RC ,3.51965,2.65256,0.0525293,0.0187088,6962.02,348.101,2,35.5384,380.945,112.948448181,47.5661582947,656.694123056,37.7348164414,16690.2972019,542.630098064,0.456812081003,0.0198489710711,-1.70317296302,2456201.01935,2456496.51892,-26637.7203269,0,8,13.2976154468,8,210.136316161,0.729518949986,0.837915956974,0.22269367937,1.86124179837,1.69474162196,
2M05225538+4304332,13,127.652,13.605,0.029,12.928,0.033,12.783,0.033,0.174421,RJCE_WISE_PARTSKY,80.730789,43.075905,165.631019695,3.81538002342,0,0,NOMAD               ,4148.1,91.5,4.62387,0.11,0.08477,0.05,2,MS ,0.607511,0.0388807,0.00285005,9.12016e-05,349.678,88.3548,0,3.08928,380.945,150.239974976,2.70681643486,1.26185368308,0.000139326581585,603.938739198,276.160302777,0.422171236366,0.327153305479,-2.64368121133,2455856.2716,2455856.51643,6680126.62413,-2.72990606762,26,2.09824198059,7,69.4671684904,0.935541749001,0.770528256893,2.14553859155e-08,0.00199754381569,0.0193124443121,
2M05310225+2735570,13,127.367,13.952,0.023,13.038,0.026,12.769,0.028,0.235008,RJCE_WISE_PARTSKY,82.759415,27.599188,179.415431592,-3.42831816281,0,0,NOMAD               ,4567.32,91.4667,1.83698,0.106893,-0.667161,0.0416969,1,RG ,0.954822,0.283193,0.0908057,0.0075137,11285.6,226.776,3,152.828,378.88,148.25201416,15.0662746429,153.814740418,2.08148555779,3353.8030161,711.501577947,0.641329780731,0.0782288287982,1.79383398525,2455988.20944,2455989.13087,-23492939.5376,9.5828647751,9,9.87246319406,7,157.249085929,0.910718381405,0.913813889027,0.000271562286829,0.0656375418854,0.529241152047,
2M05311298+2718532,13,120.224,13.964,0.027,13.216,0.026,12.985,0.021,0.256122,RJCE_WISE_PARTSKY,82.804099,27.314795,179.675749778,-3.55053576503,0,0,NOMAD               ,5027.96,91.4667,3.009,0.106893,-0.288338,0.039426,1,RG ,1.5432,0.540543,0.0299469,0.00373172,4279.73,150.872,3,29.6243,378.88,151.268554688,4.75687503815,408.053645607,14.6491360576,1771.48693185,259.521435598,0.831183156631,0.0525697588128,-1.581587449,2456310.9721,2456510.77311,-12869.7888585,0,10,9.18583621911,8,149.061102824,0.756909132004,0.909333705902,4.03993667081e-05,0.0467421644915,1.21967510754,
2M05335134+2625329,13,138.477,13.576,0.02,12.855,0.026,12.593,0.024,0.24327,RJCE_WISE_PARTSKY,83.46395,26.425833,180.743900493,-3.53968913108,-2,-10,NOMAD               ,4859.83,91.4667,2.71976,0.106893,-0.0415387,0.0358214,1,RC ,2.52995,3.80703,0.0534956,0.0397076,6245.56,312.278,2,44.4118,378.88,112.964302063,81.3543624878,153.494353342,2.07282336411,14646.8302814,173.889170131,0.422463882489,0.0110257828108,0.734497363205,2455991.13922,2455983.06881,-20151258.635,8.202262356,10,24.181750251,7,184.898903011,0.909599065781,0.881444334984,0.0372114028224,0.734704538575,0.644983096166,
2M05445028+2847562,12,119.164,14.081,0.027,13.068,0.022,12.703,0.026,0.519588,RJCE_WISE_PARTSKY,86.209503,28.798971,180.0277674,-0.21755316622,0,0,none                ,4876.97,91.4667,2.50249,0.106893,-0.339534,0.0397164,1,RG ,1.69171,0.560974,0.0561773,0.00624176,6134.32,72.4612,3,60.1996,381.867,164.180084229,3.21488046646,5.28494554359,0.00243807873205,602.375680413,137.549586259,0.161813511707,0.1149375559,2.18384407093,2455886.37587,2455886.74942,10876437.2663,-4.41587228252,19,3.62108585785,6,149.575759379,0.974054157734,0.963104784489,1.15021895405e-07,0.00692345492676,0.0705587804812,
2M05452339+2829265,12,118.458,13.791,0.025,13.096,0.025,12.884,0.027,0.0780302,RJCE_WISE_PARTSKY,86.347488,28.490709,180.353918238,-0.275151101832,-21.3,6,NOMAD               ,4093.9,91.5,4.61273,0.11,-0.12348,0.05,2,MS ,0.566282,0.0362421,0.00279309,8.93788e-05,367.361,115.985,0,3.13784,381.867,192.817657471,6.18134355545,120.107848095,1.25924276634,1499.17461724,338.295894831,0.789119181183,0.0822617936059,-0.98835970616,2455998.63688,2455980.96963,-15367641.2799,6.25266448508,12,9.74204175976,6,229.119286315,0.912106812,0.955318927765,9.71772645258e-06,0.0148607742899,0.387396439021,
2M05454972+3008464,12,111.584,13.633,0.024,13.012,0.024,12.899,0.028,0.079866,RJCE_WISE_PARTSKY,86.457179,30.146233,178.990666387,0.669050451528,-12.1,-8.3,NOMAD               ,4622.6,91.5,4.52352,0.11,-0.052221,0.05,2,MS ,0.719285,0.0460342,0.00350917,0.000112293,518.773,145.195,0,3.55523,381.867,170.242034912,17.0294342041,40.7739504419,0.145121672247,3781.03253705,73.3279404272,0.00662750660958,0.0274763833948,0.902382729854,2455896.24806,2455891.96357,-19881133.6941,8.10659216976,17,9.88680632644,6,173.929938676,0.901140868664,0.715506911278,0.000228353417671,0.0513736241733,0.198402252231,
2M05464438+2742184,12,114.621,13.837,0.026,13.049,0.028,12.792,0.026,0.278154,RJCE_WISE_PARTSKY,86.68493,27.705133,181.179697656,-0.429589093702,0,0,NOMAD               ,4378.1,91.5,3.92207,0.11,-0.33209,0.05,2,MS ,0.755403,0.0483458,0.00717974,0.000229752,876.267,1082.12,0,8.25146,381.867,303.576904297,59.8913459778,11.9954522712,0.0125602980988,26631.4490258,157.159886268,0.0214532387283,0.00555860999788,-0.883424696987,2455887.3106,2455882.67778,39141.5439633,0,20,24.5485817354,7,530.745573431,0.904842436314,0.811922550201,0.0234597416342,0.295982443269,0.0749249638865,
2M05490717+2835566,12,117.098,13.456,0.022,12.922,0.026,12.837,0.027,0.0312116,RJCE_WISE_PARTSKY,87.279916,28.599081,180.685603564,0.481570823235,6.5,-18.7,NOMAD               ,5030.6,91.5,4.39072,0.11,0.10094,0.05,2,MS ,0.880403,0.0563458,0.00452063,0.00014466,700.247,552.002,0,4.2816,381.867,141.626922607,3.0578482151,8.22708175936,0.00590824259388,957.790555163,125.652805373,0.544681879003,0.0704851878828,1.16443371539,2455882.94649,2455882.81236,-4694276.95685,1.91981281973,17,11.1560597665,6,121.611717881,0.980246007442,0.932516992092,4.41784565972e-07,0.00703314037172,0.0760374615072,
2M05493518+2811360,12,111.274,13.943,0.022,13.087,0.021,12.841,0.026,0.351594,RJCE_WISE_PARTSKY,87.396586,28.193356,181.086339001,0.360880830862,0,0,NOMAD               ,4771.63,91.4667,2.53203,0.106893,-0.404024,0.0401061,1,RC ,1.58367,0.52777,0.0525364,0.00590192,6526.04,326.302,2,57.7609,381.867,160.82346344,9.02713298798,544.556555533,25.8852684822,2526.73886356,789.387879214,0.722762058416,0.168479567385,2.38237730827,2455882.94649,2455891.56121,16343.1284937,0,9,7.90273328326,7,178.557715262,0.718564629555,0.893490433693,0.000300443707945,0.0945855940467,1.46346852205,
2M05495459+2808249,12,130.702,13.573,0.021,12.868,0.022,12.621,0.025,0.213894,RJCE_WISE_PARTSKY,87.477477,28.140268,181.168522254,0.394790999811,-1.5,-12.3,NOMAD               ,5022.18,91.4667,3.40283,0.106893,0.038555,0.0351748,1,RG ,1.58209,2.37709,0.0192682,0.0142797,2354.24,59.0474,3,17.0691,381.867,126.774684906,90.7526245117,68.047226706,0.404191850457,17637.6696071,60.7870672342,0.283926194064,0.00312774161574,0.81893784875,2455923.91581,2455919.37485,-40322.0678114,0,20,4.79960639277,7,96.1577305987,0.925984203815,0.810452759266,0.0341038103807,0.534602502624,0.313042608583,
2M05504316+2808440,12,114.947,13.437,0.022,12.908,0.023,12.81,0.024,0.0440636,RJCE_WISE_PARTSKY,87.679854,28.145575,181.255465443,0.550721269052,-6.3,-2.3,NOMAD               ,5082.1,91.5,4.49577,0.11,0.14353,0.05,2,MS ,0.881967,0.0564459,0.00402111,0.000128675,614.508,720.542,0,3.69606,381.867,151.802337646,70.9689102173,10.0736835944,0.00885815559656,19946.5680005,691.789052551,0.24675454633,0.00849359420474,-0.198128117281,2455888.13243,2455886.09324,7406.65704168,0,32,16.1626554034,7,264.771871701,0.852722942829,0.865185320377,0.007538608101,0.207614265699,0.0760348773363,
2M05561326+3008008,14,121.089,13.379,0.029,12.811,0.036,12.706,0.023,0.0890462,RJCE_WISE_PARTSKY,89.055279,30.133568,180.150195076,2.59387644855,10.2,-0.6,NOMAD               ,5175.6,91.5,4.44272,0.11,-0.05923,0.05,2,MS ,0.875715,0.0560458,0.00427432,0.000136778,615.614,308.838,0,3.98099,739.997,191.015266418,2.58768796921,0.434110705619,8.48886871689e-06,832.301446459,126.856415907,0.35313416731,0.111001523586,1.32858011462,2455930.22741,2455930.21989,2819830.21619,-1.15104742304,23,7.38635953794,8,163.560611673,0.937781393528,0.930936217308,2.1237194726e-08,0.00253967228121,0.0107138625087,
2M05570937+3027112,14,106.481,13.712,0.026,13.107,0.031,12.934,0.03,0.159732,RJCE_WISE_PARTSKY,89.289066,30.453131,179.974377971,2.92858494754,4,0,NOMAD               ,5122.84,91.4667,3.01003,0.106893,0.0187485,0.0369892,1,RG ,2.7172,8.43734,0.0396906,0.0614291,5819.1,202.201,3,29.5817,739.997,179.76234436,18.8887825012,1054.20130199,50.0605851149,4796.61933263,378.148352894,0.121351560005,0.0583077050882,3.101317243,2456814.2163,2457030.56913,25680.2159777,0,7,30.1088775244,9,268.925814126,0.848075807095,0.758803606033,0.0117892670488,0.495534508479,2.52980305391,
2M05584436+3130164,13,115.155,13.925,0.031,13.203,0.031,13.032,0.024,0.153306,RJCE_WISE_PARTSKY,89.684869,31.504572,179.230056253,3.74623358792,0,0,NOMAD               ,4973.14,91.4667,3.36405,0.106893,0.168048,0.0340877,1,RG ,1.72552,0.737934,0.0210414,0.00367944,3164.48,98.0469,3,18.0214,739.997,117.028381348,7.5644774437,1271.60096561,72.8367439219,1143.26848702,117.572318161,0.260804571797,0.215936141095,2.13596880899,2457075.8973,2457142.08182,-5152.84060624,0,6,5.38937140331,8,85.045180792,0.801715195179,0.865316390991,0.000177144720655,0.083375540386,2.66983900231,
2M06010798+3152329,11,121.179,13.848,0.026,13.133,0.033,12.837,0.025,0.338743,RJCE_WISE_PARTSKY,90.283264,31.875826,179.158195593,4.3722913147,12,2,NOMAD               ,5276.22,91.4667,3.80689,0.106893,0.21978,0.0348081,1,SG ,1.23227,0.078865,0.0105429,0.000337373,1446.26,4319.95,0,9.69515,447.881,149.819122314,3.96164679527,225.725564883,3.79208148326,1461.8729526,574.516456274,0.807509989051,0.0508972281266,-2.21747621097,2456151.27079,2456177.7502,-14006.3890911,0,12,2.71619424871,6,64.8908975134,0.873224794865,0.722465693951,1.4995642974e-05,0.0287833637341,0.765949335373,
2M06022829+3109354,11,122.186,13.733,0.026,13.117,0.035,12.958,0.029,0.178091,RJCE_WISE_PARTSKY,90.617907,31.159849,179.924279925,4.27006496804,5,-6.1,NOMAD               ,5228.58,91.4667,3.20073,0.106893,-0.322696,0.0408855,1,RG ,1.78133,0.582059,0.0258019,0.0027726,3871.98,87.3273,3,22.6509,447.881,250.118286133,6.5566072464,235.129727469,4.11463432454,3006.46350901,1826.49096713,0.690518597602,0.208320571012,-2.29392611743,2456140.51777,2456178.26172,-11940.9065778,0,11,15.7662524702,6,309.109247027,0.883849143982,0.726855814457,0.000250541233131,0.0959349394712,0.872693140253,
2M06052829+1339138,12,135.027,13.615,0.024,12.961,0.027,12.796,0.026,0.145962,RJCE_WISE_PARTSKY,91.367876,13.653849,195.535127324,-3.70721366706,2.6,-5.9,NOMAD               ,5446.05,91.4667,3.52236,0.106893,-0.0669966,0.0387075,1,RG ,1.69666,1.48012,0.0173884,0.00727645,2508.27,236.503,3,14.4391,386.932,170.924514771,17.3257884979,512.549711751,22.631625993,4075.11970643,21539.7219602,0.667240287425,1.44289108129,2.24430884999,2456293.17769,2456301.87029,51376.5221853,0,12,18.7669508227,7,196.667205727,0.650419414043,0.797177970409,0.00148515781949,0.173161789677,1.40115625213,
2M06062922+1410524,12,112.356,13.744,0.025,13.107,0.029,12.953,0.027,0.130356,RJCE_WISE_PARTSKY,91.621775,14.181245,195.193169488,-3.23564633707,13.5,12.9,NOMAD               ,4668.2,91.5,4.78614,0.11,-0.25557,0.05,2,MS ,0.677987,0.0433912,0.00257505,8.24017e-05,382.754,517.768,0,2.46151,386.932,251.209716797,6.24606800079,235.368384278,4.77243500288,1783.20355318,250.372657155,0.179219007498,0.154542711079,-1.56954477102,2456051.90852,2455934.29059,33647.9204044,0,9,5.74003142196,7,210.7848867,0.838209450245,0.774531304836,0.000131675697168,0.0408213953014,0.630370631878,
2M06070031+3040121,14,112.459,13.581,0.028,13.026,0.034,12.944,0.031,0.0578339,RJCE_WISE_PARTSKY,91.751326,30.670042,180.827310942,4.8825829067,2.5,-9.8,NOMAD               ,4677.1,91.5,4.34077,0.11,-0.15632,0.05,2,MS ,0.74739,0.0478329,0.00440575,0.000140984,676.323,576.598,0,4.5917,739.997,195.828086853,3.19946980476,4.34451218477,0.00085021911371,2004.36548289,4514.33969768,0.888974718579,0.363613301195,1.93494545805,2455932.36812,2455932.37505,-54215.5543459,0,22,19.0432508343,9,235.8679297,0.957805216312,0.833800733089,3.48149602051e-07,0.00582356585506,0.0470437843516,
2M06080116+1326140,12,124.057,13.604,0.024,12.908,0.026,12.686,0.026,0.20655,RJCE_WISE_PARTSKY,92.004845,13.437234,196.025605241,-3.27050209651,6,0,NOMAD               ,5085.27,91.4667,3.19571,0.106893,-0.0591793,0.036643,1,RG ,2.24502,2.29629,0.0291338,0.0144618,3718.3,158.216,3,22.8105,386.932,152.268478394,113.532669067,144.994314847,1.81111371099,22756.1152815,548.305390396,0.233729803405,0.0118135380095,2.84271122832,2455971.3841,2455991.01576,86167.8065349,0,12,24.7985043874,7,284.766548214,0.865130603313,0.762255311012,0.162731051749,1.25966900691,0.525552456505,
2M06131277+3253212,12,107.151,13.733,0.025,13.244,0.026,13.132,0.031,0.038556,RJCE_WISE_PARTSKY,93.303212,32.889236,179.491722407,7.09629953199,6.8,-22.9,NOMAD               ,5385.3,91.5,4.41331,0.11,-0.12386,0.05,2,MS ,0.923722,0.0591182,0.00455476,0.000145752,831.55,986.526,0,4.14831,474.839,311.964447021,2.90994906425,73.7509034658,0.381827286808,1020.90377255,452.911875795,0.780989545813,0.139896097863,2.15603202352,2455922.20495,2455922.76033,-1925672.80585,0.799889965818,14,3.67821813452,6,174.269036206,0.903006196022,0.917805790901,1.98076608212e-06,0.0120138355144,0.332335945655,
2M06133719+3242058,12,126.541,13.651,0.025,12.902,0.027,12.639,0.026,0.225828,RJCE_WISE_PARTSKY,93.404988,32.70163,179.699161436,7.08446031192,0,0,NOMAD               ,4740.03,91.4667,2.32958,0.106893,-0.109569,0.036006,1,RG ,2.12415,1.36797,0.0768147,0.0228569,9104.16,91.3885,3,76.6859,474.839,128.690734863,19.6167011261,841.530208859,49.7131970058,3581.46628465,5738.78423239,0.411793709614,0.491571906627,0.985226760917,2456490.6542,2456459.85665,11487.6988399,0,10,30.8522942348,7,215.076134312,0.738293468952,0.76924175024,0.00303127800694,0.258143304289,2.07734019589,
2M06142559+3313468,12,108.527,13.843,0.027,13.159,0.028,13.021,0.031,0.06885,RJCE_WISE_PARTSKY,93.606663,33.229671,179.307210543,7.47980909607,-8,-12,NOMAD               ,4459.9,91.5,4.46423,0.11,-0.017491,0.05,2,MS ,0.691161,0.0442343,0.00366039,0.000117132,560.048,53.5534,0,3.8629,474.839,190.103370667,78.1676330566,55.9613290801,0.219840808486,29143.9371714,152.70867485,0.67168615848,0.00332525368718,-1.40530172721,2455904.90545,2455882.38368,9319774.61399,-3.77715396468,17,101.050404066,6,501.783679958,0.854917168617,0.818480014801,0.058360726692,0.414807586121,0.185051538622,
2M06143169-0043009,11,129.201,13.556,0.026,12.965,0.03,12.824,0.034,0.0881279,RJCE_WISE_PARTSKY,93.632053,-0.716918,209.338807087,-8.53458064051,-4,-30,NOMAD               ,4517.2,91.5,4.45714,0.11,-0.42493,0.05,2,MS ,0.643347,0.0411742,0.00359325,0.000114984,498.177,917.624,0,3.90144,381.966,147.213424683,20.6557865143,209.994940533,3.84832258182,5156.02245253,217.573230813,0.211662260073,0.0312321246816,0.919807933591,2455976.82521,2455962.64475,51055.6253243,0,10,20.1907740491,6,211.234266835,0.912873744965,0.94503057003,0.00278430094703,0.117217150548,0.533859117709,
2M06171599+0019388,12,89.7123,13.612,0.029,12.915,0.03,12.728,0.029,0.216648,RJCE_WISE_PARTSKY,94.316638,0.327469,208.720321249,-7.4463425841,0,0,NOMAD               ,4013.1,91.5,5.06747,0.11,-0.050314,0.05,2,MS ,0.558973,0.0357743,0.00171895,5.50064e-05,193.695,24.2565,0,1.66021,381.966,446.954269409,4.94997501373,35.6117563561,0.110672722483,2183.34633007,418.47191619,0.0422262663829,0.143476431573,-0.131049884778,2455886.03282,2455876.86351,26097644.9304,-10.6382144795,18,4.21612756818,6,242.982098307,0.89807587862,0.916137635708,3.83019412447e-05,0.0235100751509,0.169772521933,
2M06171890-0012568,10,112.792,13.738,0.028,13.09,0.023,12.867,0.027,0.136782,RJCE_WISE_PARTSKY,94.328783,-0.215789,209.212530935,-7.68552231695,0,0,NOMAD               ,4614.46,91.4667,2.19614,0.106893,-0.539723,0.0406917,1,RG ,1.2115,0.36995,0.0676448,0.00611317,9228.23,194.057,3,92.4369,354.999,149.809204102,10.2397155762,71.6642984531,0.48223406043,3582.23122034,3508.68950045,0.760503384425,0.136452958062,2.31435190562,2455881.39824,2455882.21214,99968.442239,0,17,10.1247460507,5,240.519622419,0.851991653442,0.752192318439,9.34523357516e-05,0.0530657709589,0.349812242917,
2M06172325+0000514,12,114.674,13.561,0.022,12.887,0.022,12.788,0.033,0.0431461,RJCE_WISE_PARTSKY,94.346876,0.014283,209.014794989,-7.56366444463,-4.3,-1.1,NOMAD               ,4881.26,91.4667,3.22958,0.106893,0.180914,0.0337506,1,RG ,1.99795,0.84634,0.0264328,0.00455649,3691.68,190.965,3,21.7541,381.966,112.279148102,44.9450340271,595.446903631,30.9413949312,13239.2784206,151089.192696,0.596946787605,0.640194740437,0.850420870154,2456307.72009,2456292.94506,45019893.5088,-18.3141041768,49,10.3661566569,6,112.575425987,0.719834983349,0.73043268919,0.0739328301413,0.841604801757,1.38010591413,
2M06175119+3246127,11,139.348,13.502,0.022,12.837,0.028,12.666,0.026,0.115668,RJCE_WISE_PARTSKY,94.463312,32.770222,180.052805944,7.90560457206,-1.9,-13.5,NOMAD               ,4924.11,91.4667,2.9246,0.106893,0.0226479,0.0351975,1,RG ,2.3907,6.25762,0.0410774,0.0535216,5295.82,159.935,3,33.3396,474.839,102.952346802,16.4426708221,803.086863643,45.2748808263,2562.93576374,2958.61375411,0.534167839614,0.65994045689,1.56523802486,2456410.55536,2456410.373,33903.872616,0,6,10.1622613805,6,110.157343597,0.754895031452,0.771535158157,0.000846352528654,0.177386934592,2.15554487192,
2M06200704-0037219,12,99.0396,13.741,0.024,13.261,0.022,13.086,0.034,0.0982256,RJCE_WISE_PARTSKY,95.029363,-0.622769,209.901482239,-7.24988123133,2.5,-8.2,NOMAD               ,5356.5,91.5,4.46935,0.11,0.040648,0.05,2,MS ,0.939618,0.0601356,0.00429813,0.00013754,744.494,295.019,0,3.83532,381.966,152.808410645,24.6642303467,188.122162299,3.08840132785,5979.65715468,118.602559111,0.543524253595,0.0217546943325,-1.91155916405,2456032.77052,2456099.12327,-1576662.39299,0.65269745662,12,3.17296367952,6,93.5273436783,0.821527302265,0.618676126003,0.00246483390187,0.142358612928,0.572864260568,
2M06281631+1757006,12,114.499,13.625,0.023,13.029,0.023,12.863,0.025,0.124848,RJCE_WISE_PARTSKY,97.067973,17.950167,194.357189782,3.15827464968,-3.7,-1.4,NOMAD               ,5155.93,91.4667,3.01767,0.106893,-0.296411,0.0402241,1,RC ,4.65207,1.6281,0.051479,0.00640394,7507.39,375.369,2,29.267,437.95,200.37361908,24.7691440582,232.136545389,4.10148235938,7011.15147737,1438.51605392,0.540856960259,0.0916536498884,0.823819100003,2456094.38919,2456086.99224,-344071.685547,0.170416186975,9,10.8385954931,6,225.156825307,0.873422563076,0.686486005783,0.0049328641802,0.508332635969,1.1515663167,
2M06283062+0505458,14,113.436,13.971,0.029,13.009,0.025,12.64,0.021,0.505818,RJCE_WISE_PARTSKY,97.127614,5.096076,205.776706156,-2.75299966917,0,0,none                ,5512.42,91.4667,3.49966,0.106893,-0.0590866,0.0394819,1,SG ,1.47624,0.0944795,0.0167451,0.000535842,1980.84,1550.05,0,14.9053,823.83,247.861686707,33.4378471375,133.794899492,0.724303346394,11811.3814578,217.384935081,0.216324483329,0.018916124173,-1.6415167161,2455999.27004,2456063.88657,1529713.29938,-0.60624774059,15,26.7201288798,8,547.447968475,0.892366170883,0.920542061329,0.0212589755109,0.425172019357,0.492411771358,
2M06293397+1758208,12,110.92,13.76,0.026,13.115,0.028,12.938,0.034,0.0697675,RJCE_WISE_PARTSKY,97.391542,17.97246,194.479649989,3.44163123092,4.8,2.9,NOMAD               ,5095.53,91.4667,2.99018,0.106893,-0.366605,0.0410554,1,RG ,1.22109,0.392088,0.0272222,0.00280677,4190.77,112.157,3,30.4151,437.95,188.683570862,6.25457954407,244.159199201,4.53732614404,1995.66334479,143.007937833,0.118042780814,0.0448931488718,-1.04385795246,2456044.58825,2455947.97491,97875.5439217,0,7,12.4718493595,7,264.493133698,0.887459695339,0.927858352661,0.000196886501018,0.0689368962883,0.787791192578,
2M06295025+1739189,12,118.137,13.484,0.023,12.907,0.021,12.759,0.022,0.123929,RJCE_WISE_PARTSKY,97.459404,17.655266,194.791488903,3.35283773944,32.4,-1.7,NOMAD               ,5192.1,91.4667,2.98038,0.106893,-0.296192,0.0403766,1,RC ,3.97355,1.38511,0.0496642,0.00612951,6937.32,346.866,2,30.8356,437.95,200.648643494,30.1887931824,142.030880697,1.53539235502,4040.21875,0,0.829485222209,0.0188667706449,-1.51696404849,2455955.49878,2455891.74149,-59646694.5226,24.3067917812,16,12.1421207494,6,287.510375293,0.88156825304,0.914937496185,0.000169104789813,0.142014518146,0.824291642268,
2M06300571+0106151,12,131.987,13.623,0.024,12.995,0.027,12.865,0.03,0.117503,RJCE_WISE_PARTSKY,97.52382,1.104208,209.508877429,-4.24128858245,0,0,NOMAD               ,5302.33,91.4667,3.70006,0.106893,-0.22515,0.0398307,1,SG ,1.18699,0.0759673,0.0118522,0.00037927,1834.64,4627.39,0,11.2592,408.926,196.495903015,7.95012903214,12.9918387148,0.0137586399644,1079.359375,0,0.869146352919,0.0404505807233,2.47504658809,2455856.12319,2455856.19734,-14766230.6526,6.04862907761,16,7.197700125,6,159.343440666,0.869090497494,0.763585090637,2.04755053445e-07,0.00663208133555,0.114090729962,
2M06310594+0045131,11,121.955,13.848,0.03,13.024,0.027,12.775,0.029,0.265302,RJCE_WISE_PARTSKY,97.774782,0.753642,209.936626761,-4.17901151808,0,0,NOMAD               ,5050.38,91.4667,2.91137,0.106893,-0.227583,0.0389262,1,RG ,1.85123,0.708627,0.0367017,0.00537982,4747.95,102.09,3,33.9629,330.174,177.375839233,3.03577280045,7.3090050476,0.00539327468805,610.559895833,0,0.562045681024,0.0799984726777,-0.442075728294,2455938.71029,2455937.73321,-7393046.02873,3.03739707125,21,3.70126099767,5,93.6754469398,0.957090616226,0.907040119171,9.75324193508e-08,0.00695729435635,0.0902756888965,
2M06315647+0504364,9,144.304,13.062,0.021,12.39,0.025,12.226,0.026,0.190026,RJCE_WISE_PARTSKY,97.985298,5.076803,206.188748231,-2.00418238125,-0.1,0.7,NOMAD               ,5181.24,91.4667,3.17917,0.106893,-0.212765,0.0390087,1,RG ,2.08096,0.840231,0.0285883,0.00457527,3020.82,186.249,3,23.3448,65.8224,151.045913696,3.35940241814,3.64215275516,0.0067177100378,920.573864154,110.690002242,0.353963504436,0.0974125815139,1.20053463804,2455876.0013,2455875.90437,79258.432125,0,16,2.96070759358,4,151.279146943,0.918265223503,0.889767229557,2.40853072515e-07,0.0101741958417,0.0589540672499,
2M06321756+0057557,12,136.757,13.494,0.026,12.953,0.024,12.848,0.029,0.0605881,RJCE_WISE_PARTSKY,98.073167,0.965496,209.884897508,-3.8167509507,-1.1,-8.8,NOMAD               ,4690,91.5,4.4674,0.11,-0.30038,0.05,2,MS ,0.703259,0.0450086,0.00371672,0.000118935,545.026,877.9,0,3.8458,408.926,232.620368958,5.99074840546,752.131726359,46.1128624873,2122.90402412,2182.5028336,0.428107988567,0.742255055858,-1.09347206695,2456576.88283,2456323.02355,47734.7944322,0,10,3.37167298677,7,137.23844776,0.733313441277,0.841848254204,0.000550325583733,0.0689764844887,1.35231593844,
2M06343799+0645031,14,92.4374,13.469,0.026,12.889,0.025,12.742,0.031,0.145044,RJCE_WISE_PARTSKY,98.658331,6.75088,205.011290158,-0.638509721299,10.1,-1,NOMAD               ,4426.7,91.5,4.75839,0.11,-0.16697,0.05,2,MS ,0.633877,0.0405681,0.00254764,8.15244e-05,327.727,225.003,0,2.55902,823.83,356.733535767,39.4283638,6.44235301346,0.00167930821949,21665.1067569,170.438532021,0.0219994331818,0.00607182661284,2.43684115852,2455879.3424,2455880.19639,1474849.58856,-0.59218631691,32,18.0502283492,8,479.895413859,0.950918734074,0.911358475685,0.00678318648103,0.162652563495,0.0499858050487,
2M06344403+0509367,14,125.141,13.848,0.026,13.021,0.03,12.689,0.033,0.329561,RJCE_WISE_PARTSKY,98.683498,5.160204,206.435157724,-1.34851949919,0,0,NOMAD               ,5179.15,91.4667,3.16184,0.106893,0.00950281,0.0373822,1,RG ,2.47768,15.0124,0.0318234,0.0963303,3882.24,177.029,3,23.9183,823.83,169.57257843,68.5393981934,196.579931666,1.56357866537,22634.9583457,280.348427257,0.205496437667,0.00449143068937,0.408945640968,2455942.06184,2455916.75891,47695.2273249,0,18,16.5638814557,9,292.420249002,0.745339393616,0.874964356422,0.221407865227,1.52510501877,0.650275970969,
2M06344847+0616158,10,111.216,13.915,0.024,13.063,0.026,12.795,0.027,0.301103,RJCE_WISE_PARTSKY,98.701982,6.271063,205.457225673,-0.820935711995,0,0,NOMAD               ,4878.36,91.4667,2.70071,0.106893,-0.0773382,0.0365376,1,RG ,2.70956,2.29854,0.0565894,0.0229701,7083.79,127.866,3,45.6119,92.8549,169.716201782,2.62966036797,93.8016229017,3.15859943666,880.737205282,129.166730734,0.870851402556,0.0312337137375,1.89835645703,2455872.90005,2455873.06879,109256.739878,0,17,4.72736570894,5,125.484717341,0.909532189369,0.940386593342,7.88614863728e-07,0.0180357231551,0.560775756151,
